Position x, Position y, Velocity x, Velocity y
0.3833, -0.0003, -0.0143, -0.0005, 4.3804
0.3803, -0.0005, -0.0149, -0.0009, 4.3815
0.3801, -0.0005, -0.0149, -0.0010, 4.3994
0.3770, -0.0007, -0.0156, -0.0012, 4.4147
0.3739, -0.0010, -0.0156, -0.0013, 4.4317
0.3706, -0.0013, -0.0165, -0.0014, 4.4339
0.3701, -0.0013, -0.0166, -0.0014, 4.4506
0.3667, -0.0016, -0.0167, -0.0014, 4.4538
0.3661, -0.0017, -0.0167, -0.0014, 4.4702
0.3628, -0.0019, -0.0169, -0.0013, 4.4872
0.3593, -0.0022, -0.0172, -0.0013, 4.5034
0.3559, -0.0024, -0.0170, -0.0012, 4.5203
0.3524, -0.0026, -0.0177, -0.0011, 4.5367
0.3488, -0.0028, -0.0184, -0.0010, 4.5391
0.3482, -0.0029, -0.0184, -0.0010, 4.5555
0.3446, -0.0031, -0.0183, -0.0010, 4.5591
0.3439, -0.0031, -0.0183, -0.0009, 4.5751
0.3403, -0.0033, -0.0183, -0.0009, 4.5772
0.3398, -0.0033, -0.0182, -0.0009, 4.5940
0.3363, -0.0035, -0.0178, -0.0008, 4.6108
0.3328, -0.0036, -0.0176, -0.0007, 4.6140
0.3320, -0.0036, -0.0176, -0.0007, 4.6304
0.3285, -0.0037, -0.0176, -0.0006, 4.6326
0.3281, -0.0038, -0.0176, -0.0006, 4.6493
0.3247, -0.0039, -0.0171, -0.0006, 4.6516
0.3241, -0.0039, -0.0170, -0.0006, 4.6687
0.3208, -0.0040, -0.0169, -0.0005, 4.6849
0.3176, -0.0041, -0.0163, -0.0005, 4.6876
0.3170, -0.0041, -0.0162, -0.0005, 4.7044
0.3139, -0.0042, -0.0154, -0.0004, 4.7074
0.3134, -0.0042, -0.0153, -0.0005, 4.7242
0.3104, -0.0044, -0.0150, -0.0011, 4.7272
0.3098, -0.0045, -0.0150, -0.0011, 4.7437
0.3068, -0.0048, -0.0150, -0.0014, 4.7459
0.3064, -0.0048, -0.0149, -0.0015, 4.7626
0.3035, -0.0051, -0.0145, -0.0016, 4.7650
0.3031, -0.0052, -0.0144, -0.0016, 4.7818
0.3004, -0.0055, -0.0137, -0.0017, 4.7987
0.2977, -0.0058, -0.0136, -0.0017, 4.8008
0.2972, -0.0059, -0.0135, -0.0017, 4.8176
0.2946, -0.0062, -0.0130, -0.0016, 4.8197
0.2943, -0.0063, -0.0129, -0.0016, 4.8363
0.2918, -0.0066, -0.0123, -0.0016, 4.8533
0.2894, -0.0069, -0.0122, -0.0015, 4.8555
0.2890, -0.0069, -0.0121, -0.0014, 4.8723
0.2867, -0.0072, -0.0117, -0.0014, 4.8744
0.2864, -0.0072, -0.0116, -0.0013, 4.8911
0.2842, -0.0075, -0.0111, -0.0012, 4.9077
0.2821, -0.0077, -0.0104, -0.0011, 4.9109
0.2817, -0.0077, -0.0105, -0.0011, 4.9273
0.2795, -0.0079, -0.0110, -0.0010, 4.9296
0.2792, -0.0080, -0.0110, -0.0010, 4.9464
0.2770, -0.0082, -0.0110, -0.0009, 4.9485
0.2767, -0.0082, -0.0109, -0.0009, 4.9653
0.2746, -0.0084, -0.0106, -0.0008, 4.9822
0.2725, -0.0085, -0.0108, -0.0008, 4.9843
0.2721, -0.0085, -0.0108, -0.0008, 5.0011
0.2700, -0.0087, -0.0106, -0.0007, 5.0042
0.2696, -0.0087, -0.0107, -0.0007, 5.0206
0.2674, -0.0088, -0.0115, -0.0006, 5.0236
0.2670, -0.0088, -0.0115, -0.0007, 5.0401
0.2646, -0.0091, -0.0117, -0.0012, 5.0424
0.2643, -0.0091, -0.0116, -0.0013, 5.0592
0.2620, -0.0094, -0.0114, -0.0016, 5.0755
0.2598, -0.0098, -0.0110, -0.0018, 5.0790
0.2594, -0.0099, -0.0110, -0.0018, 5.0951
0.2573, -0.0102, -0.0110, -0.0018, 5.0978
0.2569, -0.0103, -0.0110, -0.0018, 5.1142
0.2548, -0.0106, -0.0107, -0.0018, 5.1173
0.2544, -0.0107, -0.0107, -0.0018, 5.1336
0.2523, -0.0110, -0.0108, -0.0017, 5.1357
0.2520, -0.0111, -0.0108, -0.0017, 5.1525
0.2499, -0.0114, -0.0106, -0.0016, 5.1694
0.2478, -0.0117, -0.0108, -0.0015, 5.1726
0.2473, -0.0118, -0.0109, -0.0015, 5.1890
0.2451, -0.0121, -0.0113, -0.0014, 5.1922
0.2447, -0.0121, -0.0114, -0.0014, 5.2086
0.2423, -0.0124, -0.0119, -0.0013, 5.2109
0.2419, -0.0124, -0.0119, -0.0013, 5.2280
0.2396, -0.0128, -0.0120, -0.0018, 5.2446
0.2370, -0.0132, -0.0129, -0.0021, 5.2607
0.2344, -0.0136, -0.0132, -0.0023, 5.2775
0.2316, -0.0141, -0.0137, -0.0023, 5.2939
0.2289, -0.0145, -0.0137, -0.0023, 5.2961
0.2285, -0.0146, -0.0137, -0.0023, 5.3130
0.2258, -0.0150, -0.0133, -0.0022, 5.3298
0.2232, -0.0154, -0.0134, -0.0021, 5.3464
0.2205, -0.0158, -0.0137, -0.0020, 5.3626
0.2178, -0.0162, -0.0136, -0.0018, 5.3795
0.2150, -0.0165, -0.0138, -0.0017, 5.3956
0.2124, -0.0168, -0.0136, -0.0016, 5.3979
0.2120, -0.0169, -0.0135, -0.0015, 5.4144
0.2094, -0.0172, -0.0130, -0.0014, 5.4315
0.2068, -0.0174, -0.0130, -0.0013, 5.4336
0.2064, -0.0175, -0.0129, -0.0013, 5.4503
0.2039, -0.0177, -0.0125, -0.0012, 5.4525
0.2036, -0.0177, -0.0125, -0.0012, 5.4692
0.2012, -0.0179, -0.0119, -0.0011, 5.4858
0.1990, -0.0181, -0.0112, -0.0010, 5.4889
0.1986, -0.0182, -0.0112, -0.0009, 5.5053
0.1964, -0.0183, -0.0110, -0.0009, 5.5083
0.1960, -0.0184, -0.0111, -0.0008, 5.5248
0.1938, -0.0185, -0.0113, -0.0008, 5.5269
0.1935, -0.0185, -0.0112, -0.0008, 5.5437
0.1913, -0.0187, -0.0111, -0.0007, 5.5606
0.1890, -0.0188, -0.0113, -0.0006, 5.5629
0.1886, -0.0188, -0.0113, -0.0006, 5.5797
0.1864, -0.0189, -0.0111, -0.0006, 5.5818
0.1861, -0.0190, -0.0110, -0.0005, 5.5986
0.1840, -0.0191, -0.0106, -0.0005, 5.6016
0.1836, -0.0191, -0.0106, -0.0005, 5.6181
